algorithm,pattern_length,inspections
Weak Boyer Moore,7,4290406
Weak Memorizing Boyer Moore,7,3972910
Weak Turbo Boyer Moore,7,3972910
Weak Boyer Moore,7,4685912
Weak Memorizing Boyer Moore,7,4352822
Weak Turbo Boyer Moore,7,4124604
Weak Boyer Moore,7,4569617
Weak Memorizing Boyer Moore,7,4418096
Weak Turbo Boyer Moore,7,3836028
Weak Boyer Moore,7,3613930
Weak Memorizing Boyer Moore,7,3173345
Weak Turbo Boyer Moore,7,3173345
Weak Boyer Moore,7,3400612
Weak Memorizing Boyer Moore,7,3009096
Weak Turbo Boyer Moore,7,3009096
Weak Boyer Moore,7,4555089
Weak Memorizing Boyer Moore,7,4510983
Weak Turbo Boyer Moore,7,4510983
Weak Boyer Moore,7,5287496
Weak Memorizing Boyer Moore,7,4899834
Weak Turbo Boyer Moore,7,4635553
Weak Boyer Moore,7,5220904
Weak Memorizing Boyer Moore,7,4743511
Weak Turbo Boyer Moore,7,4743511
Weak Boyer Moore,7,4229758
Weak Memorizing Boyer Moore,7,3912262
Weak Turbo Boyer Moore,7,3912262
Weak Boyer Moore,7,4143620
Weak Memorizing Boyer Moore,7,3935740
Weak Turbo Boyer Moore,7,3862919
Weak Boyer Moore,7,4138603
Weak Memorizing Boyer Moore,7,3967828
Weak Turbo Boyer Moore,7,3678633
Weak Boyer Moore,7,4830568
Weak Memorizing Boyer Moore,7,4162381
Weak Turbo Boyer Moore,7,4162381
Weak Boyer Moore,7,4077414
Weak Memorizing Boyer Moore,7,3629024
Weak Turbo Boyer Moore,7,3629024
Weak Boyer Moore,7,4532404
Weak Memorizing Boyer Moore,7,4460199
Weak Turbo Boyer Moore,7,4460199
Weak Boyer Moore,7,4552130
Weak Memorizing Boyer Moore,7,4149878
Weak Turbo Boyer Moore,7,3872916
Weak Boyer Moore,7,5016133
Weak Memorizing Boyer Moore,7,4512966
Weak Turbo Boyer Moore,7,4512966
Weak Boyer Moore,7,4351413
Weak Memorizing Boyer Moore,7,4033917
Weak Turbo Boyer Moore,7,4033917
Weak Boyer Moore,7,4287616
Weak Memorizing Boyer Moore,7,4157585
Weak Turbo Boyer Moore,7,4157585
Weak Boyer Moore,7,3830995
Weak Memorizing Boyer Moore,7,3830995
Weak Turbo Boyer Moore,7,3830995
Weak Boyer Moore,7,2056762
Weak Memorizing Boyer Moore,7,1699796
Weak Turbo Boyer Moore,7,1699796
Weak Boyer Moore,8,1686027
Weak Memorizing Boyer Moore,8,1475325
Weak Turbo Boyer Moore,8,1475325
Weak Boyer Moore,8,3445397
Weak Memorizing Boyer Moore,8,3445397
Weak Turbo Boyer Moore,8,3445397
Weak Boyer Moore,8,3840398
Weak Memorizing Boyer Moore,8,3734411
Weak Turbo Boyer Moore,8,3734411
Weak Boyer Moore,8,4033123
Weak Memorizing Boyer Moore,8,3740674
Weak Turbo Boyer Moore,8,3740674
Weak Boyer Moore,8,4561837
Weak Memorizing Boyer Moore,8,4133928
Weak Turbo Boyer Moore,8,4133928
Weak Boyer Moore,8,4191133
Weak Memorizing Boyer Moore,8,3823721
Weak Turbo Boyer Moore,8,3577179
Weak Boyer Moore,8,4077551
Weak Memorizing Boyer Moore,8,4022028
Weak Turbo Boyer Moore,8,4022028
Weak Boyer Moore,8,3905729
Weak Memorizing Boyer Moore,8,3480241
Weak Turbo Boyer Moore,8,3480241
Weak Boyer Moore,8,4505069
Weak Memorizing Boyer Moore,8,3934432
Weak Turbo Boyer Moore,8,3934432
Weak Boyer Moore,8,3788151
Weak Memorizing Boyer Moore,8,3634881
Weak Turbo Boyer Moore,8,3379601
Weak Boyer Moore,8,3784159
Weak Memorizing Boyer Moore,8,3603285
Weak Turbo Boyer Moore,8,3546561
Weak Boyer Moore,8,3921135
Weak Memorizing Boyer Moore,8,3628686
Weak Turbo Boyer Moore,8,3628686
Weak Boyer Moore,8,4754947
Weak Memorizing Boyer Moore,8,4349426
Weak Turbo Boyer Moore,8,4349426
Weak Boyer Moore,8,5039615
Weak Memorizing Boyer Moore,8,4674401
Weak Turbo Boyer Moore,8,4445262
Weak Boyer Moore,8,4117933
Weak Memorizing Boyer Moore,8,4086706
Weak Turbo Boyer Moore,8,4086706
Weak Boyer Moore,8,3346377
Weak Memorizing Boyer Moore,8,2963550
Weak Turbo Boyer Moore,8,2963550
Weak Boyer Moore,8,3648929
Weak Memorizing Boyer Moore,8,3200465
Weak Turbo Boyer Moore,8,3200465
Weak Boyer Moore,8,3845927
Weak Memorizing Boyer Moore,8,3739743
Weak Turbo Boyer Moore,8,3370156
Weak Boyer Moore,8,4014469
Weak Memorizing Boyer Moore,8,3804002
Weak Turbo Boyer Moore,8,3704852
Weak Boyer Moore,8,3977630
Weak Memorizing Boyer Moore,8,3685181
Weak Turbo Boyer Moore,8,3685181
Weak Boyer Moore,8,4684549
Weak Memorizing Boyer Moore,8,4292981
Weak Turbo Boyer Moore,8,4292981
Weak Boyer Moore,8,3653123
Weak Memorizing Boyer Moore,8,3488895
Weak Turbo Boyer Moore,8,3174364
Weak Boyer Moore,8,4367547
Weak Memorizing Boyer Moore,8,4248693
Weak Turbo Boyer Moore,8,4110655
Weak Boyer Moore,8,3870245
Weak Memorizing Boyer Moore,8,3444757
Weak Turbo Boyer Moore,8,3444757
Weak Boyer Moore,8,4605712
Weak Memorizing Boyer Moore,8,4041087
Weak Turbo Boyer Moore,8,4041087
Weak Boyer Moore,8,4327936
Weak Memorizing Boyer Moore,8,4188914
Weak Turbo Boyer Moore,8,3934270
Weak Boyer Moore,8,4978757
Weak Memorizing Boyer Moore,8,4518278
Weak Turbo Boyer Moore,8,4274036
Weak Boyer Moore,8,4664392
Weak Memorizing Boyer Moore,8,4110588
Weak Turbo Boyer Moore,8,3865786
Weak Boyer Moore,8,4818129
Weak Memorizing Boyer Moore,8,4426031
Weak Turbo Boyer Moore,8,4426031
Weak Boyer Moore,8,4614523
Weak Memorizing Boyer Moore,8,4388543
Weak Turbo Boyer Moore,8,4174497
Weak Boyer Moore,8,4067020
Weak Memorizing Boyer Moore,8,4048028
Weak Turbo Boyer Moore,8,4048028
Weak Boyer Moore,8,2724064
Weak Memorizing Boyer Moore,8,2448905
Weak Turbo Boyer Moore,8,2448905
Weak Boyer Moore,8,2800704
Weak Memorizing Boyer Moore,8,2512467
Weak Turbo Boyer Moore,8,2512467
Weak Boyer Moore,8,4071220
Weak Memorizing Boyer Moore,8,4005637
Weak Turbo Boyer Moore,8,3507084
Weak Boyer Moore,8,4152132
Weak Memorizing Boyer Moore,8,3959991
Weak Turbo Boyer Moore,8,3790682
Weak Boyer Moore,8,4005939
Weak Memorizing Boyer Moore,8,3713490
Weak Turbo Boyer Moore,8,3713490
Weak Boyer Moore,8,4510319
Weak Memorizing Boyer Moore,8,4045766
Weak Turbo Boyer Moore,8,3949190
Weak Boyer Moore,8,4148789
Weak Memorizing Boyer Moore,8,3781377
Weak Turbo Boyer Moore,8,3537234
Weak Boyer Moore,8,4545091
Weak Memorizing Boyer Moore,8,4433693
Weak Turbo Boyer Moore,8,4314082
Weak Boyer Moore,8,3887805
Weak Memorizing Boyer Moore,8,3462317
Weak Turbo Boyer Moore,8,3462317
Weak Boyer Moore,8,4314425
Weak Memorizing Boyer Moore,8,3820472
Weak Turbo Boyer Moore,8,3820472
Weak Boyer Moore,8,4554671
Weak Memorizing Boyer Moore,8,4370846
Weak Turbo Boyer Moore,8,3596534
Weak Boyer Moore,8,3344453
Weak Memorizing Boyer Moore,8,3243811
Weak Turbo Boyer Moore,8,3154658
Weak Boyer Moore,8,3893737
Weak Memorizing Boyer Moore,8,3601288
Weak Turbo Boyer Moore,8,3601288
Weak Boyer Moore,8,4752244
Weak Memorizing Boyer Moore,8,4369338
Weak Turbo Boyer Moore,8,4369338
Weak Boyer Moore,8,4471533
Weak Memorizing Boyer Moore,8,4240054
Weak Turbo Boyer Moore,8,3982983
Weak Boyer Moore,8,4252470
Weak Memorizing Boyer Moore,8,4194454
Weak Turbo Boyer Moore,8,4044835
Weak Boyer Moore,8,3336538
Weak Memorizing Boyer Moore,8,2953711
Weak Turbo Boyer Moore,8,2953711
Weak Boyer Moore,8,3544985
Weak Memorizing Boyer Moore,8,3130926
Weak Turbo Boyer Moore,8,3130926
Weak Boyer Moore,8,4594136
Weak Memorizing Boyer Moore,8,4493330
Weak Turbo Boyer Moore,8,4002269
Weak Boyer Moore,8,5319543
Weak Memorizing Boyer Moore,8,4927150
Weak Turbo Boyer Moore,8,4664098
Weak Boyer Moore,8,4676937
Weak Memorizing Boyer Moore,8,4196648
Weak Turbo Boyer Moore,8,3807427
Weak Boyer Moore,8,4685861
Weak Memorizing Boyer Moore,8,4303211
Weak Turbo Boyer Moore,8,4303211
Weak Boyer Moore,8,4329195
Weak Memorizing Boyer Moore,8,4076441
Weak Turbo Boyer Moore,8,3715742
Weak Boyer Moore,8,3779884
Weak Memorizing Boyer Moore,8,3701243
Weak Turbo Boyer Moore,8,3608390
Weak Boyer Moore,8,3818684
Weak Memorizing Boyer Moore,8,3393196
Weak Turbo Boyer Moore,8,3393196
Weak Boyer Moore,8,4352770
Weak Memorizing Boyer Moore,8,3858495
Weak Turbo Boyer Moore,8,3858495
Weak Boyer Moore,8,4568197
Weak Memorizing Boyer Moore,8,4437836
Weak Turbo Boyer Moore,8,3959360
Weak Boyer Moore,8,4784457
Weak Memorizing Boyer Moore,8,4352535
Weak Turbo Boyer Moore,8,4090266
Weak Boyer Moore,8,4719889
Weak Memorizing Boyer Moore,8,4209314
Weak Turbo Boyer Moore,8,4044927
Weak Boyer Moore,8,4820005
Weak Memorizing Boyer Moore,8,4437209
Weak Turbo Boyer Moore,8,4437209
Weak Boyer Moore,8,4256692
Weak Memorizing Boyer Moore,8,4098655
Weak Turbo Boyer Moore,8,3908893
Weak Boyer Moore,8,3976900
Weak Memorizing Boyer Moore,8,3963643
Weak Turbo Boyer Moore,8,3963643
Weak Boyer Moore,8,2208313
Weak Memorizing Boyer Moore,8,2028442
Weak Turbo Boyer Moore,8,2028442
Weak Boyer Moore,8,2221878
Weak Memorizing Boyer Moore,8,2041026
Weak Turbo Boyer Moore,8,2041026
Weak Boyer Moore,8,4106454
Weak Memorizing Boyer Moore,8,4074096
Weak Turbo Boyer Moore,8,3611610
Weak Boyer Moore,8,4180737
Weak Memorizing Boyer Moore,8,4024062
Weak Turbo Boyer Moore,8,3895060
Weak Boyer Moore,8,4020325
Weak Memorizing Boyer Moore,8,3727876
Weak Turbo Boyer Moore,8,3727876
Weak Boyer Moore,8,4729077
Weak Memorizing Boyer Moore,8,4208174
Weak Turbo Boyer Moore,8,4001544
Weak Boyer Moore,8,4623464
Weak Memorizing Boyer Moore,8,4199210
Weak Turbo Boyer Moore,8,3647584
Weak Boyer Moore,8,4382280
Weak Memorizing Boyer Moore,8,4300023
Weak Turbo Boyer Moore,8,4188073
Weak Boyer Moore,8,3896839
Weak Memorizing Boyer Moore,8,3471351
Weak Turbo Boyer Moore,8,3471351
Weak Boyer Moore,8,4027986
Weak Memorizing Boyer Moore,8,3575000
Weak Turbo Boyer Moore,8,3575000
Weak Boyer Moore,8,3880442
Weak Memorizing Boyer Moore,8,3759720
Weak Turbo Boyer Moore,8,3257907
Weak Boyer Moore,8,3944049
Weak Memorizing Boyer Moore,8,3734904
Weak Turbo Boyer Moore,8,3601580
Weak Boyer Moore,8,3907925
Weak Memorizing Boyer Moore,8,3615476
Weak Turbo Boyer Moore,8,3615476
Weak Boyer Moore,8,4718499
Weak Memorizing Boyer Moore,8,4284467
Weak Turbo Boyer Moore,8,4087411
Weak Boyer Moore,8,5642950
Weak Memorizing Boyer Moore,8,5213162
Weak Turbo Boyer Moore,8,4722415
Weak Boyer Moore,8,4411974
Weak Memorizing Boyer Moore,8,4357476
Weak Turbo Boyer Moore,8,4234365
Weak Boyer Moore,8,3340867
Weak Memorizing Boyer Moore,8,2958040
Weak Turbo Boyer Moore,8,2958040
Weak Boyer Moore,8,3431554
Weak Memorizing Boyer Moore,8,3037558
Weak Turbo Boyer Moore,8,3037558
Weak Boyer Moore,8,4256968
Weak Memorizing Boyer Moore,8,4186452
Weak Turbo Boyer Moore,8,3659624
Weak Boyer Moore,8,4189926
Weak Memorizing Boyer Moore,8,3985571
Weak Turbo Boyer Moore,8,3869082
Weak Boyer Moore,8,3964583
Weak Memorizing Boyer Moore,8,3672134
Weak Turbo Boyer Moore,8,3672134
Weak Boyer Moore,8,4242216
Weak Memorizing Boyer Moore,8,3917111
Weak Turbo Boyer Moore,8,3917111
Weak Boyer Moore,8,3396262
Weak Memorizing Boyer Moore,8,3239146
Weak Turbo Boyer Moore,8,2817460
Weak Boyer Moore,8,4045727
Weak Memorizing Boyer Moore,8,3943938
Weak Turbo Boyer Moore,8,3791511
Weak Boyer Moore,8,3862151
Weak Memorizing Boyer Moore,8,3436663
Weak Turbo Boyer Moore,8,3436663
Weak Boyer Moore,8,4100135
Weak Memorizing Boyer Moore,8,3647091
Weak Turbo Boyer Moore,8,3647091
Weak Boyer Moore,8,4945226
Weak Memorizing Boyer Moore,8,4802831
Weak Turbo Boyer Moore,8,4383924
Weak Boyer Moore,8,5096195
Weak Memorizing Boyer Moore,8,4584271
Weak Turbo Boyer Moore,8,3912023
Weak Boyer Moore,8,4143674
Weak Memorizing Boyer Moore,8,3685599
Weak Turbo Boyer Moore,8,3558554
Weak Boyer Moore,8,4361065
Weak Memorizing Boyer Moore,8,4036174
Weak Turbo Boyer Moore,8,4036174
Weak Boyer Moore,8,4411621
Weak Memorizing Boyer Moore,8,4230286
Weak Turbo Boyer Moore,8,3896127
Weak Boyer Moore,8,4062782
Weak Memorizing Boyer Moore,8,4032659
Weak Turbo Boyer Moore,8,3881067
Weak Boyer Moore,8,2720666
Weak Memorizing Boyer Moore,8,2445507
Weak Turbo Boyer Moore,8,2445507
Weak Boyer Moore,8,2760135
Weak Memorizing Boyer Moore,8,2480040
Weak Turbo Boyer Moore,8,2480040
Weak Boyer Moore,8,4521587
Weak Memorizing Boyer Moore,8,4472777
Weak Turbo Boyer Moore,8,4069167
Weak Boyer Moore,8,4853801
Weak Memorizing Boyer Moore,8,4612016
Weak Turbo Boyer Moore,8,4367214
Weak Boyer Moore,8,5106824
Weak Memorizing Boyer Moore,8,4641137
Weak Turbo Boyer Moore,8,4111181
Weak Boyer Moore,8,4931204
Weak Memorizing Boyer Moore,8,4339459
Weak Turbo Boyer Moore,8,4077521
Weak Boyer Moore,8,5292115
Weak Memorizing Boyer Moore,8,4786302
Weak Turbo Boyer Moore,8,4277671
Weak Boyer Moore,8,4422231
Weak Memorizing Boyer Moore,8,4281660
Weak Turbo Boyer Moore,8,4060045
Weak Boyer Moore,8,3861919
Weak Memorizing Boyer Moore,8,3436431
Weak Turbo Boyer Moore,8,3436431
Weak Boyer Moore,8,4082122
Weak Memorizing Boyer Moore,8,3629172
Weak Turbo Boyer Moore,8,3629172
Weak Boyer Moore,8,4736377
Weak Memorizing Boyer Moore,8,4586810
Weak Turbo Boyer Moore,8,4094749
Weak Boyer Moore,8,3918403
Weak Memorizing Boyer Moore,8,3735956
Weak Turbo Boyer Moore,8,3398639
Weak Boyer Moore,8,4965664
Weak Memorizing Boyer Moore,8,4500808
Weak Turbo Boyer Moore,8,3983095
Weak Boyer Moore,8,4331226
Weak Memorizing Boyer Moore,8,4006371
Weak Turbo Boyer Moore,8,4006371
Weak Boyer Moore,8,4346258
Weak Memorizing Boyer Moore,8,4110050
Weak Turbo Boyer Moore,8,3724743
Weak Boyer Moore,8,3986909
Weak Memorizing Boyer Moore,8,3928819
Weak Turbo Boyer Moore,8,3747401
Weak Boyer Moore,8,3321475
Weak Memorizing Boyer Moore,8,2938648
Weak Turbo Boyer Moore,8,2938648
Weak Boyer Moore,8,3441419
Weak Memorizing Boyer Moore,8,3047349
Weak Turbo Boyer Moore,8,3047349
Weak Boyer Moore,8,4596042
Weak Memorizing Boyer Moore,8,4533043
Weak Turbo Boyer Moore,8,4160663
Weak Boyer Moore,8,5328416
Weak Memorizing Boyer Moore,8,4936080
Weak Turbo Boyer Moore,8,4672197
Weak Boyer Moore,8,5261589
Weak Memorizing Boyer Moore,8,4752217
Weak Turbo Boyer Moore,8,4349517
Weak Boyer Moore,8,4270353
Weak Memorizing Boyer Moore,8,3945364
Weak Turbo Boyer Moore,8,3945364
Weak Boyer Moore,8,4184764
Weak Memorizing Boyer Moore,8,3959857
Weak Turbo Boyer Moore,8,3557569
Weak Boyer Moore,8,4179879
Weak Memorizing Boyer Moore,8,4000491
Weak Turbo Boyer Moore,8,3711505
Weak Boyer Moore,8,4783356
Weak Memorizing Boyer Moore,8,4094321
Weak Turbo Boyer Moore,8,3754604
Weak Boyer Moore,8,4118623
Weak Memorizing Boyer Moore,8,3665719
Weak Turbo Boyer Moore,8,3665719
Weak Boyer Moore,8,4573651
Weak Memorizing Boyer Moore,8,4481749
Weak Turbo Boyer Moore,8,4140707
Weak Boyer Moore,8,4592931
Weak Memorizing Boyer Moore,8,4182810
Weak Turbo Boyer Moore,8,3905969
Weak Boyer Moore,8,5057056
Weak Memorizing Boyer Moore,8,4521215
Weak Turbo Boyer Moore,8,4171870
Weak Boyer Moore,8,4392242
Weak Memorizing Boyer Moore,8,4067300
Weak Turbo Boyer Moore,8,4067300
Weak Boyer Moore,8,4328399
Weak Memorizing Boyer Moore,8,4177655
Weak Turbo Boyer Moore,8,3861714
Weak Boyer Moore,8,3872367
Weak Memorizing Boyer Moore,8,3862068
Weak Turbo Boyer Moore,8,3862068
Weak Boyer Moore,8,1815604
Weak Memorizing Boyer Moore,8,1705578
Weak Turbo Boyer Moore,8,1705578
Weak Boyer Moore,8,1814028
Weak Memorizing Boyer Moore,8,1704531
Weak Turbo Boyer Moore,8,1704531
Weak Boyer Moore,8,3870710
Weak Memorizing Boyer Moore,8,3860517
Weak Turbo Boyer Moore,8,3860517
Weak Boyer Moore,8,4325395
Weak Memorizing Boyer Moore,8,4175437
Weak Turbo Boyer Moore,8,3864215
Weak Boyer Moore,8,4393922
Weak Memorizing Boyer Moore,8,4068310
Weak Turbo Boyer Moore,8,4068310
Weak Boyer Moore,8,5054420
Weak Memorizing Boyer Moore,8,4519303
Weak Turbo Boyer Moore,8,4170087
Weak Boyer Moore,8,4593976
Weak Memorizing Boyer Moore,8,4182338
Weak Turbo Boyer Moore,8,3906479
Weak Boyer Moore,8,4571923
Weak Memorizing Boyer Moore,8,4480192
Weak Turbo Boyer Moore,8,4141675
Weak Boyer Moore,8,4119993
Weak Memorizing Boyer Moore,8,3667153
Weak Turbo Boyer Moore,8,3667153
Weak Boyer Moore,8,4786030
Weak Memorizing Boyer Moore,8,4095813
Weak Turbo Boyer Moore,8,3754730
Weak Boyer Moore,8,4177410
Weak Memorizing Boyer Moore,8,3999206
Weak Turbo Boyer Moore,8,3710832
Weak Boyer Moore,8,4183217
Weak Memorizing Boyer Moore,8,3958337
Weak Turbo Boyer Moore,8,3556776
Weak Boyer Moore,8,4272604
Weak Memorizing Boyer Moore,8,3946976
Weak Turbo Boyer Moore,8,3946976
Weak Boyer Moore,8,5261333
Weak Memorizing Boyer Moore,8,4750862
Weak Turbo Boyer Moore,8,4348130
Weak Boyer Moore,8,5326538
Weak Memorizing Boyer Moore,8,4935709
Weak Turbo Boyer Moore,8,4671685
Weak Boyer Moore,8,4595290
Weak Memorizing Boyer Moore,8,4532230
Weak Turbo Boyer Moore,8,4161677
Weak Boyer Moore,8,3448223
Weak Memorizing Boyer Moore,8,3051242
Weak Turbo Boyer Moore,8,3051242
Weak Boyer Moore,8,3317606
Weak Memorizing Boyer Moore,8,2937669
Weak Turbo Boyer Moore,8,2937669
Weak Boyer Moore,8,3989652
Weak Memorizing Boyer Moore,8,3931114
Weak Turbo Boyer Moore,8,3748370
Weak Boyer Moore,8,4349394
Weak Memorizing Boyer Moore,8,4112036
Weak Turbo Boyer Moore,8,3728846
Weak Boyer Moore,8,4333934
Weak Memorizing Boyer Moore,8,4008254
Weak Turbo Boyer Moore,8,4008254
Weak Boyer Moore,8,4965334
Weak Memorizing Boyer Moore,8,4499723
Weak Turbo Boyer Moore,8,3980994
Weak Boyer Moore,8,3917650
Weak Memorizing Boyer Moore,8,3735985
Weak Turbo Boyer Moore,8,3399623
Weak Boyer Moore,8,4736120
Weak Memorizing Boyer Moore,8,4585983
Weak Turbo Boyer Moore,8,4094894
Weak Boyer Moore,8,4083604
Weak Memorizing Boyer Moore,8,3630702
Weak Turbo Boyer Moore,8,3630702
Weak Boyer Moore,8,3859676
Weak Memorizing Boyer Moore,8,3435498
Weak Turbo Boyer Moore,8,3435498
Weak Boyer Moore,8,4425448
Weak Memorizing Boyer Moore,8,4284068
Weak Turbo Boyer Moore,8,4062194
Weak Boyer Moore,8,5287071
Weak Memorizing Boyer Moore,8,4782832
Weak Turbo Boyer Moore,8,4273605
Weak Boyer Moore,8,4931313
Weak Memorizing Boyer Moore,8,4340795
Weak Turbo Boyer Moore,8,4079796
Weak Boyer Moore,8,5104813
Weak Memorizing Boyer Moore,8,4639817
Weak Turbo Boyer Moore,8,4107461
Weak Boyer Moore,8,4854126
Weak Memorizing Boyer Moore,8,4612734
Weak Turbo Boyer Moore,8,4369819
Weak Boyer Moore,8,4521501
Weak Memorizing Boyer Moore,8,4473510
Weak Turbo Boyer Moore,8,4070244
Weak Boyer Moore,8,2766068
Weak Memorizing Boyer Moore,8,2484836
Weak Turbo Boyer Moore,8,2484836
Weak Boyer Moore,8,2715554
Weak Memorizing Boyer Moore,8,2440873
Weak Turbo Boyer Moore,8,2440873
Weak Boyer Moore,8,4060503
Weak Memorizing Boyer Moore,8,4030387
Weak Turbo Boyer Moore,8,3878059
Weak Boyer Moore,8,4408754
Weak Memorizing Boyer Moore,8,4227127
Weak Turbo Boyer Moore,8,3897907
Weak Boyer Moore,8,4364988
Weak Memorizing Boyer Moore,8,4039375
Weak Turbo Boyer Moore,8,4039375
Weak Boyer Moore,8,4144335
Weak Memorizing Boyer Moore,8,3686168
Weak Turbo Boyer Moore,8,3556754
Weak Boyer Moore,8,5096797
Weak Memorizing Boyer Moore,8,4584316
Weak Turbo Boyer Moore,8,3911861
Weak Boyer Moore,8,4942757
Weak Memorizing Boyer Moore,8,4801119
Weak Turbo Boyer Moore,8,4383406
Weak Boyer Moore,8,4100102
Weak Memorizing Boyer Moore,8,3647351
Weak Turbo Boyer Moore,8,3647351
Weak Boyer Moore,8,3860745
Weak Memorizing Boyer Moore,8,3436567
Weak Turbo Boyer Moore,8,3436567
Weak Boyer Moore,8,4048146
Weak Memorizing Boyer Moore,8,3946264
Weak Turbo Boyer Moore,8,3792439
Weak Boyer Moore,8,3396737
Weak Memorizing Boyer Moore,8,3239471
Weak Turbo Boyer Moore,8,2818637
Weak Boyer Moore,8,4242925
Weak Memorizing Boyer Moore,8,3917249
Weak Turbo Boyer Moore,8,3917249
Weak Boyer Moore,8,3960883
Weak Memorizing Boyer Moore,8,3668791
Weak Turbo Boyer Moore,8,3668791
Weak Boyer Moore,8,4191545
Weak Memorizing Boyer Moore,8,3986842
Weak Turbo Boyer Moore,8,3868317
Weak Boyer Moore,8,4255641
Weak Memorizing Boyer Moore,8,4185665
Weak Turbo Boyer Moore,8,3659897
Weak Boyer Moore,8,3438817
Weak Memorizing Boyer Moore,8,3041804
Weak Turbo Boyer Moore,8,3041804
Weak Boyer Moore,8,3336707
Weak Memorizing Boyer Moore,8,2956770
Weak Turbo Boyer Moore,8,2956770
Weak Boyer Moore,8,4412339
Weak Memorizing Boyer Moore,8,4357799
Weak Turbo Boyer Moore,8,4233130
Weak Boyer Moore,8,5647427
Weak Memorizing Boyer Moore,8,5215662
Weak Turbo Boyer Moore,8,4724305
Weak Boyer Moore,8,4716097
Weak Memorizing Boyer Moore,8,4283045
Weak Turbo Boyer Moore,8,4087993
Weak Boyer Moore,8,3904752
Weak Memorizing Boyer Moore,8,3612660
Weak Turbo Boyer Moore,8,3612660
Weak Boyer Moore,8,3944757
Weak Memorizing Boyer Moore,8,3735344
Weak Turbo Boyer Moore,8,3603370
Weak Boyer Moore,8,3881058
Weak Memorizing Boyer Moore,8,3760256
Weak Turbo Boyer Moore,8,3262846
Weak Boyer Moore,8,4029228
Weak Memorizing Boyer Moore,8,3576167
Weak Turbo Boyer Moore,8,3576167
Weak Boyer Moore,8,3893895
Weak Memorizing Boyer Moore,8,3469717
Weak Turbo Boyer Moore,8,3469717
Weak Boyer Moore,8,4383236
Weak Memorizing Boyer Moore,8,4301150
Weak Turbo Boyer Moore,8,4189918
Weak Boyer Moore,8,4624792
Weak Memorizing Boyer Moore,8,4201596
Weak Turbo Boyer Moore,8,3648857
Weak Boyer Moore,8,4729297
Weak Memorizing Boyer Moore,8,4208441
Weak Turbo Boyer Moore,8,4002763
Weak Boyer Moore,8,4018071
Weak Memorizing Boyer Moore,8,3725979
Weak Turbo Boyer Moore,8,3725979
Weak Boyer Moore,8,4181317
Weak Memorizing Boyer Moore,8,4025004
Weak Turbo Boyer Moore,8,3896638
Weak Boyer Moore,8,4112545
Weak Memorizing Boyer Moore,8,4079989
Weak Turbo Boyer Moore,8,3614377
Weak Boyer Moore,8,2225349
Weak Memorizing Boyer Moore,8,2043500
Weak Turbo Boyer Moore,8,2043500
Weak Boyer Moore,8,2204555
Weak Memorizing Boyer Moore,8,2025632
Weak Turbo Boyer Moore,8,2025632
Weak Boyer Moore,8,3974447
Weak Memorizing Boyer Moore,8,3961264
Weak Turbo Boyer Moore,8,3961264
Weak Boyer Moore,8,4255758
Weak Memorizing Boyer Moore,8,4098048
Weak Turbo Boyer Moore,8,3907717
Weak Boyer Moore,8,4822660
Weak Memorizing Boyer Moore,8,4439531
Weak Turbo Boyer Moore,8,4439531
Weak Boyer Moore,8,4715965
Weak Memorizing Boyer Moore,8,4206607
Weak Turbo Boyer Moore,8,4042115
Weak Boyer Moore,8,4785997
Weak Memorizing Boyer Moore,8,4353077
Weak Turbo Boyer Moore,8,4092483
Weak Boyer Moore,8,4568132
Weak Memorizing Boyer Moore,8,4436493
Weak Turbo Boyer Moore,8,3960508
Weak Boyer Moore,8,4352505
Weak Memorizing Boyer Moore,8,3858850
Weak Turbo Boyer Moore,8,3858850
Weak Boyer Moore,8,3817232
Weak Memorizing Boyer Moore,8,3393054
Weak Turbo Boyer Moore,8,3393054
Weak Boyer Moore,8,3783639
Weak Memorizing Boyer Moore,8,3703693
Weak Turbo Boyer Moore,8,3610874
Weak Boyer Moore,8,4332518
Weak Memorizing Boyer Moore,8,4080215
Weak Turbo Boyer Moore,8,3715406
Weak Boyer Moore,8,4690500
Weak Memorizing Boyer Moore,8,4307567
Weak Turbo Boyer Moore,8,4307567
Weak Boyer Moore,8,4676206
Weak Memorizing Boyer Moore,8,4195393
Weak Turbo Boyer Moore,8,3807007
Weak Boyer Moore,8,5315941
Weak Memorizing Boyer Moore,8,4925089
Weak Turbo Boyer Moore,8,4661892
Weak Boyer Moore,8,4589656
Weak Memorizing Boyer Moore,8,4488933
Weak Turbo Boyer Moore,8,4001577
